Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73
SRR18856117_1	(1, 0.0018789567784191696)	(2, 1.0323938342962472e-05)	(3, 0.0)	(4, 0.0)	(5, 0.00026842239691702424)	(6, 0.01081948738342467)	(7, 0.0021577031136791563)	(8, 0.0004955490404621987)	(9, 0.0005781405472058984)	(10, 0.0003097181502888741)	(11, 2.0647876685924943e-05)	(12, 0.00041295753371849885)	(13, 0.000856886882465885)	(14, 0.00040263359537553637)	(15, 0.0006504081156066357)	(16, 0.0008465629441229226)	(17, 0.0009291544508666223)	(18, 0.0005884644855488609)	(19, 7.22675684007373e-05)	(20, 0.0007949432524081102)	(21, 0.0003613378420036865)	(22, 0.0003097181502888741)	(23, 9.291544508666224e-05)	(24, 0.00013421119845851212)	(25, 0.00010323938342962471)	(26, 0.0006194363005777482)	(27, 8.259150674369977e-05)	(28, 0.00010323938342962471)	(29, 0.00010323938342962471)	(30, 0.00016518301348739955)	(31, 0.000351013903660724)	(32, 0.001094337464354022)	(33, 1.0323938342962472e-05)	(34, 0.00047490116377627364)	(35, 0.0005058729788051611)	(36, 4.1295753371849886e-05)	(37, 0.0003200420886318366)	(38, 0.0003406899653177615)	(39, 0.0001445351368014746)	(40, 0.0002890702736029492)	(41, 0.0003406899653177615)	(42, 0.00046457722543331116)	(43, 0.0003200420886318366)	(44, 0.0005161969171481235)	(45, 0.0006194363005777482)	(46, 0.0009085065741806974)	(47, 0.0006504081156066357)	(48, 0.0005368447938340485)	(49, 0.003066209687859854)	(50, 0.001032393834296247)	(51, 0.0008672108208088475)	(52, 0.0007123517456644105)	(53, 0.0008465629441229226)	(54, 0.0013214641078991964)	(55, 0.0018170131483613947)	(56, 0.0013937316762999336)	(57, 0.0008878586974947725)	(58, 0.00044392934874738625)	(59, 0.0003200420886318366)	(60, 0.00263260427745543)	(61, 0.0003097181502888741)	(62, 0.00040263359537553637)	(63, 0.0004232814720614613)	(64, 0.0006607320539495982)	(65, 0.000351013903660724)	(66, 0.00047490116377627364)	(67, 0.00027874633525998673)	(68, 0.0006400841772636732)	(69, 0.0021577031136791563)	(70, 0.0011666050327547592)	(71, 0.000351013903660724)	(72, 0.00019615482851628694)	(73, 0.0003097181502888741)	(74, 0.0006917038689784855)
SRR18856118_1	(1, 0.0016600908623065304)	(2, 0.0)	(3, 3.60889317892724e-05)	(4, 0.0)	(5, 0.00022856323466539184)	(6, 0.011368013513620805)	(7, 0.001864594809112407)	(8, 0.00038494860575223887)	(9, 0.0007698972115044777)	(10, 0.0002165335907356344)	(11, 2.405928785951493e-05)	(12, 0.0005774229086283584)	(13, 0.0007458379236449629)	(14, 0.00038494860575223887)	(15, 0.0005653932646986008)	(16, 0.0007939564993639928)	(17, 0.0007217786357854479)	(18, 0.0004210375375415113)	(19, 9.623715143805972e-05)	(20, 0.0009142529386615674)	(21, 0.0002887114543141792)	(22, 0.00038494860575223887)	(23, 0.00018044465894636198)	(24, 0.00015638537108684706)	(25, 0.00015638537108684706)	(26, 0.0003969782496819964)	(27, 2.405928785951493e-05)	(28, 2.405928785951493e-05)	(29, 7.21778635785448e-05)	(30, 0.00015638537108684706)	(31, 0.0003248003861034516)	(32, 0.001239053324765019)	(33, 1.2029643929757465e-05)	(34, 0.0007698972115044777)	(35, 0.0006736600600664181)	(36, 7.21778635785448e-05)	(37, 0.00037291896182248144)	(38, 0.00036088931789272395)	(39, 0.00018044465894636198)	(40, 0.0002405928785951493)	(41, 0.0004330671814712688)	(42, 0.0003969782496819964)	(43, 0.0003127707421736941)	(44, 0.0005894525525581158)	(45, 0.0005774229086283584)	(46, 0.0007578675675747204)	(47, 0.0006616304161366606)	(48, 0.00046915611326054117)	(49, 0.002598403088827613)	(50, 0.0009984604461698696)	(51, 0.0008300454311532652)	(52, 0.0006616304161366606)	(53, 0.00085410471901278)	(54, 0.0012149940369055039)	(55, 0.0016480612183767728)	(56, 0.0012871719004840488)	(57, 0.0009262825825913249)	(58, 0.0003007410982439366)	(59, 0.00020450394680587692)	(60, 0.0024420177177407656)	(61, 0.0003127707421736941)	(62, 0.00040900789361175384)	(63, 0.0006255414843473882)	(64, 0.0006135118404176307)	(65, 0.00038494860575223887)	(66, 0.0006856897039961756)	(67, 0.00038494860575223887)	(68, 0.0006616304161366606)	(69, 0.0020811283998480416)	(70, 0.0011668754611864742)	(71, 0.00038494860575223887)	(72, 0.0002165335907356344)	(73, 0.0003127707421736941)	(74, 0.0008901936508020525)
SRR18856119_1	(1, 0.0017849341125897994)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.00032952629770888604)	(6, 0.011396117795765643)	(7, 0.0019496972614442424)	(8, 0.000494289446563329)	(9, 0.0007414341698449936)	(10, 0.0002196841984725907)	(11, 8.238157442722151e-05)	(12, 0.0003844473473270337)	(13, 0.0006590525954177721)	(14, 0.000494289446563329)	(15, 0.0007414341698449936)	(16, 0.000988578893126658)	(17, 0.0010984209923629534)	(18, 0.0004393683969451814)	(19, 8.238157442722151e-05)	(20, 0.0006865131202268459)	(21, 0.00032952629770888604)	(22, 0.0003020657728998122)	(23, 0.00013730262404536918)	(24, 0.00013730262404536918)	(25, 8.238157442722151e-05)	(26, 0.0003844473473270337)	(27, 5.4921049618147676e-05)	(28, 2.7460524809073838e-05)	(29, 0.00010984209923629535)	(30, 5.4921049618147676e-05)	(31, 0.0003844473473270337)	(32, 0.0011258815171720272)	(33, 0.0)	(34, 0.0006315920706086982)	(35, 0.0006590525954177721)	(36, 5.4921049618147676e-05)	(37, 0.0003020657728998122)	(38, 0.0002196841984725907)	(39, 5.4921049618147676e-05)	(40, 0.0002196841984725907)	(41, 0.00027460524809073836)	(42, 0.0003020657728998122)	(43, 0.00010984209923629535)	(44, 0.0004393683969451814)	(45, 0.0004393683969451814)	(46, 0.0006590525954177721)	(47, 0.0005492104961814767)	(48, 0.0003569868225179599)	(49, 0.0026362103816710883)	(50, 0.0007139736450359198)	(51, 0.0005492104961814767)	(52, 0.00046682892175425525)	(53, 0.0006590525954177721)	(54, 0.0011258815171720272)	(55, 0.001565249914117209)	(56, 0.0013181051908355442)	(57, 0.0006041315457996244)	(58, 0.00016476314885444302)	(59, 0.0002196841984725907)	(60, 0.0024439867080075714)	(61, 0.0004119078721361075)	(62, 0.0007139736450359198)	(63, 0.00027460524809073836)	(64, 0.0006865131202268459)	(65, 0.00027460524809073836)	(66, 0.0005492104961814767)	(67, 0.0003844473473270337)	(68, 0.0008787367938903628)	(69, 0.002169381459916833)	(70, 0.0010984209923629534)	(71, 0.0003569868225179599)	(72, 0.00019222367366351686)	(73, 0.0002471447232816645)	(74, 0.0006590525954177721)
SRR18856120_1	(1, 0.0014910236767345234)	(2, 0.0)	(3, 0.0)	(4, 2.404876897958909e-05)	(5, 0.0001683413828571236)	(6, 0.010629555888978378)	(7, 0.001923901518367127)	(8, 0.0005290729175509599)	(9, 0.0006252679934693163)	(10, 0.00036073153469383634)	(11, 9.619507591835636e-05)	(12, 0.0003366827657142472)	(13, 0.0006252679934693163)	(14, 0.0005771704555101381)	(15, 0.000817658145306029)	(16, 0.0007455118383672617)	(17, 0.0010581458351019198)	(18, 0.0004088290726530145)	(19, 7.214630693876726e-05)	(20, 0.000553121686530549)	(21, 0.0004088290726530145)	(22, 0.00024048768979589087)	(23, 0.0002164389208163018)	(24, 0.0001683413828571236)	(25, 4.809753795917818e-05)	(26, 0.0003847803036734254)	(27, 0.00012024384489794544)	(28, 4.809753795917818e-05)	(29, 0.0002164389208163018)	(30, 0.00012024384489794544)	(31, 0.0004088290726530145)	(32, 0.0012505359869386327)	(33, 2.404876897958909e-05)	(34, 0.0006733655314284944)	(35, 0.000553121686530549)	(36, 0.00012024384489794544)	(37, 0.0004088290726530145)	(38, 0.0003847803036734254)	(39, 9.619507591835636e-05)	(40, 0.0003847803036734254)	(41, 0.0003366827657142472)	(42, 0.00048097537959178175)	(43, 0.00024048768979589087)	(44, 0.0006493167624489054)	(45, 0.0006493167624489054)	(46, 0.0008657556832652072)	(47, 0.0006493167624489054)	(48, 0.0005771704555101381)	(49, 0.002669413356734389)	(50, 0.001106243373061098)	(51, 0.0008898044522447962)	(52, 0.0006012192244897272)	(53, 0.0009138532212243854)	(54, 0.0012986335248978108)	(55, 0.002020096594285483)	(56, 0.0014910236767345234)	(57, 0.001082194604081509)	(58, 0.0003366827657142472)	(59, 0.00026453645877547996)	(60, 0.002477023204897676)	(61, 0.00036073153469383634)	(62, 0.0004569266106121927)	(63, 0.0005290729175509599)	(64, 0.0008898044522447962)	(65, 0.0003366827657142472)	(66, 0.0005290729175509599)	(67, 0.0003847803036734254)	(68, 0.0008898044522447962)	(69, 0.0018036576734691814)	(70, 0.0011302921420406871)	(71, 0.00036073153469383634)	(72, 0.00026453645877547996)	(73, 0.0005050241485713708)	(74, 0.0009379019902039745)
SRR18856121_1	(1, 0.001649784816859663)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.00025600109227132703)	(6, 0.010979602401859138)	(7, 0.0018488967775151396)	(8, 0.00022755652646340183)	(9, 0.0003982239213109531)	(10, 0.00042666848711887833)	(11, 0.00011377826323170092)	(12, 0.0005120021845426541)	(13, 0.0008533369742377567)	(14, 0.00042666848711887833)	(15, 0.0009955598032773828)	(16, 0.0009102261058536073)	(17, 0.0007111141451981306)	(18, 0.00042666848711887833)	(19, 0.00011377826323170092)	(20, 0.0007111141451981306)	(21, 0.00025600109227132703)	(22, 0.00028444565807925226)	(23, 0.00025600109227132703)	(24, 0.00017066739484755135)	(25, 0.00014222282903962613)	(26, 0.0005404467503505793)	(27, 0.00011377826323170092)	(28, 2.844456580792523e-05)	(29, 0.00011377826323170092)	(30, 0.00011377826323170092)	(31, 0.00045511305292680366)	(32, 0.0014506728562041864)	(33, 0.0)	(34, 0.0006542250135822802)	(35, 0.0006542250135822802)	(36, 5.688913161585046e-05)	(37, 0.00025600109227132703)	(38, 0.00048355761873472884)	(39, 0.00017066739484755135)	(40, 0.0005688913161585045)	(41, 0.0005120021845426541)	(42, 0.000625780447774355)	(43, 0.0005120021845426541)	(44, 0.0009102261058536073)	(45, 0.0008248924084298315)	(46, 0.001137782632317009)	(47, 0.0007680032768139811)	(48, 0.0007395587110060559)	(49, 0.0032711250679114006)	(50, 0.0013084500271645604)	(51, 0.001137782632317009)	(52, 0.0007964478426219062)	(53, 0.001137782632317009)	(54, 0.0016782293826675884)	(55, 0.0019626750407468405)	(56, 0.0016782293826675884)	(57, 0.0011946717639328595)	(58, 0.0005688913161585045)	(59, 0.00045511305292680366)	(60, 0.0027022337517528965)	(61, 0.0003128902238871775)	(62, 0.0003982239213109531)	(63, 0.0006542250135822802)	(64, 0.0009955598032773828)	(65, 0.00045511305292680366)	(66, 0.00048355761873472884)	(67, 0.0005404467503505793)	(68, 0.0010240043690853081)	(69, 0.002531566356905345)	(70, 0.0015928956852438124)	(71, 0.00028444565807925226)	(72, 0.00017066739484755135)	(73, 0.0005404467503505793)	(74, 0.0010524489348932332)
SRR18856122_1	(1, 0.0015476973688383568)	(2, 1.2686044006871777e-05)	(3, 1.2686044006871777e-05)	(4, 2.5372088013743554e-05)	(5, 0.00017760461609620488)	(6, 0.011404753562177726)	(7, 0.0018902205570238944)	(8, 0.0005454998922954864)	(9, 0.0008753370364741526)	(10, 0.00027909296815117906)	(11, 3.805813202061533e-05)	(12, 0.0004947557162679993)	(13, 0.0008245928604466655)	(14, 0.0005835580243161017)	(15, 0.000849964948460409)	(16, 0.0007484765964054348)	(17, 0.0009260812125016397)	(18, 0.000507441760274871)	(19, 0.00013954648407558953)	(20, 0.0006596742883573324)	(21, 0.0003298371441786662)	(22, 0.0002664069241443073)	(23, 0.00012686044006871776)	(24, 0.00012686044006871776)	(25, 0.00013954648407558953)	(26, 0.00057087198030923)	(27, 6.343022003435888e-05)	(28, 2.5372088013743554e-05)	(29, 0.00012686044006871776)	(30, 0.00017760461609620488)	(31, 0.0002537208801374355)	(32, 0.0011671160486322035)	(33, 2.5372088013743554e-05)	(34, 0.0006596742883573324)	(35, 0.0005328138482886146)	(36, 0.00011417439606184598)	(37, 0.0003678952761992815)	(38, 0.000393267364213025)	(39, 0.00013954648407558953)	(40, 0.00034252318818553797)	(41, 0.0003678952761992815)	(42, 0.000393267364213025)	(43, 0.00019029066010307666)	(44, 0.000507441760274871)	(45, 0.00048206967226112747)	(46, 0.0007611626404123066)	(47, 0.0005962440683229735)	(48, 0.00048206967226112747)	(49, 0.0024737785813399964)	(50, 0.0008753370364741526)	(51, 0.0006850463763710759)	(52, 0.0004566975842473839)	(53, 0.0007992207724329219)	(54, 0.0010656276965772293)	(55, 0.0015096392368177413)	(56, 0.0013320346207215364)	(57, 0.0007611626404123066)	(58, 0.00035520923219240977)	(59, 0.00027909296815117906)	(60, 0.0023722902292850224)	(61, 0.0003298371441786662)	(62, 0.0005835580243161017)	(63, 0.00057087198030923)	(64, 0.00078653472842605)	(65, 0.0002664069241443073)	(66, 0.0006343022003435887)	(67, 0.0003805813202061533)	(68, 0.0006977324203779477)	(69, 0.0019282786890445099)	(70, 0.001192488136645947)	(71, 0.00040595340821989687)	(72, 0.00024103483613056374)	(73, 0.00035520923219240977)	(74, 0.0009260812125016397)
SRR18856123_1	(1, 0.0015029519970934748)	(2, 1.5336244868300763e-05)	(3, 0.0)	(4, 1.5336244868300763e-05)	(5, 0.000260716162761113)	(6, 0.010720035162942235)	(7, 0.0017329956701179863)	(8, 0.0004140786114441206)	(9, 0.000644122284468632)	(10, 0.0002913886524977145)	(11, 4.600873460490229e-05)	(12, 0.0005367685703905267)	(13, 0.0009048384472297451)	(14, 0.0006594585293369328)	(15, 0.0009508471818346474)	(16, 0.0006747947742052336)	(17, 0.0006594585293369328)	(18, 0.0003987423665758199)	(19, 0.00015336244868300762)	(20, 0.0009048384472297451)	(21, 0.0004754235909173237)	(22, 0.0003527336319709176)	(23, 0.0001226899589464061)	(24, 0.0002453799178928122)	(25, 0.0001226899589464061)	(26, 0.0004294148563124214)	(27, 6.134497947320305e-05)	(28, 6.134497947320305e-05)	(29, 0.0001226899589464061)	(30, 0.000260716162761113)	(31, 0.0003987423665758199)	(32, 0.0014109345278836703)	(33, 7.668122434150381e-05)	(34, 0.0007054672639418352)	(35, 0.0006747947742052336)	(36, 0.00010735371407810535)	(37, 0.00030672489736601524)	(38, 0.0004447511011807222)	(39, 0.00018403493841960916)	(40, 0.00030672489736601524)	(41, 0.0004907598357856244)	(42, 0.0003527336319709176)	(43, 0.00030672489736601524)	(44, 0.000644122284468632)	(45, 0.0006747947742052336)	(46, 0.0007668122434150382)	(47, 0.0006287860396003313)	(48, 0.0004294148563124214)	(49, 0.002576489137874528)	(50, 0.001042864651044452)	(51, 0.0009661834267029482)	(52, 0.0007514759985467374)	(53, 0.0009355109369663466)	(54, 0.0014109345278836703)	(55, 0.0017483319149862871)	(56, 0.0013955982830153695)	(57, 0.001027528406176151)	(58, 0.0003987423665758199)	(59, 0.00030672489736601524)	(60, 0.002591825382742829)	(61, 0.0004140786114441206)	(62, 0.0005674410601271282)	(63, 0.000644122284468632)	(64, 0.000782148488283339)	(65, 0.0004294148563124214)	(66, 0.0007668122434150382)	(67, 0.0006287860396003313)	(68, 0.0008895022023614444)	(69, 0.002055056812352302)	(70, 0.0013495895484104672)	(71, 0.0005060960806539252)	(72, 0.000260716162761113)	(73, 0.0005981135498637298)	(74, 0.0009508471818346474)
SRR18856124_1	(1, 0.001429868523589256)	(2, 0.0)	(3, 1.7022244328443525e-05)	(4, 0.0)	(5, 0.00020426693194132228)	(6, 0.012068771228866458)	(7, 0.0019064913647856747)	(8, 0.0002723559092550964)	(9, 0.000680889773137741)	(10, 0.0003744893752257575)	(11, 0.00015320019895599172)	(12, 0.0004936450855248622)	(13, 0.0009362234380643938)	(14, 0.0005276895741817493)	(15, 0.0006979120174661845)	(16, 0.0007319565061230715)	(17, 0.0008851567050790632)	(18, 0.0003744893752257575)	(19, 0.00011915571029910467)	(20, 0.0008681344607506197)	(21, 0.0002893781535835399)	(22, 0.00025533366492665286)	(23, 5.106673298533057e-05)	(24, 0.00018724468761287876)	(25, 8.511122164221762e-05)	(26, 0.0005106673298533057)	(27, 0.00010213346597066114)	(28, 6.80889773137741e-05)	(29, 0.0001361779546275482)	(30, 0.00020426693194132228)	(31, 0.0002723559092550964)	(32, 0.0015149797452314736)	(33, 3.404448865688705e-05)	(34, 0.000783023239108402)	(35, 0.0006979120174661845)	(36, 0.00015320019895599172)	(37, 0.000391511619554201)	(38, 0.0005276895741817493)	(39, 0.0002723559092550964)	(40, 0.00042555610821108804)	(41, 0.0006638675288092974)	(42, 0.0006298230401524104)	(43, 0.00042555610821108804)	(44, 0.0007660009947799586)	(45, 0.0008000454834368456)	(46, 0.0009702679267212808)	(47, 0.000783023239108402)	(48, 0.000714934261794628)	(49, 0.0031150707121051645)	(50, 0.0012085793473194902)	(51, 0.0009702679267212808)	(52, 0.0008000454834368456)	(53, 0.0010553791483634985)	(54, 0.001361779546275482)	(55, 0.0017873356544865701)	(56, 0.0015320019895599171)	(57, 0.0011234681256772727)	(58, 0.0004425783525395316)	(59, 0.00025533366492665286)	(60, 0.0027405813368794074)	(61, 0.00032342264224042693)	(62, 0.0005276895741817493)	(63, 0.0006468452844808539)	(64, 0.0008340899720937326)	(65, 0.0003744893752257575)	(66, 0.0006468452844808539)	(67, 0.0005106673298533057)	(68, 0.0006468452844808539)	(69, 0.0021277805410554406)	(70, 0.0009532456823928374)	(71, 0.0002893781535835399)	(72, 0.0002723559092550964)	(73, 0.0002893781535835399)	(74, 0.0008000454834368456)
SRR18856125_1	(1, 0.0016161391132766822)	(2, 0.0)	(3, 0.0)	(4, 2.4863678665795114e-05)	(5, 0.0001989094293263609)	(6, 0.010343290324970767)	(7, 0.0016410027919424774)	(8, 0.0003978188586527218)	(9, 0.0006961830026422632)	(10, 0.0002735004653237462)	(11, 7.459103599738533e-05)	(12, 0.000223773107992156)	(13, 0.0009199561106344191)	(14, 0.0004724098946501071)	(15, 0.0009696834679660094)	(16, 0.0009199561106344191)	(17, 0.0008702287533028289)	(18, 0.0005221372519816973)	(19, 7.459103599738533e-05)	(20, 0.0007459103599738534)	(21, 0.00032322782265533647)	(22, 0.00032322782265533647)	(23, 0.00012431839332897556)	(24, 0.0002486367866579511)	(25, 0.0)	(26, 0.0004724098946501071)	(27, 9.945471466318045e-05)	(28, 9.945471466318045e-05)	(29, 0.00012431839332897556)	(30, 4.972735733159023e-05)	(31, 0.00042268253731851695)	(32, 0.0013923660052845264)	(33, 0.0)	(34, 0.0006215919666448778)	(35, 0.000447546215984312)	(36, 7.459103599738533e-05)	(37, 0.0002735004653237462)	(38, 0.000447546215984312)	(39, 0.0002486367866579511)	(40, 0.0003978188586527218)	(41, 0.0004972735733159022)	(42, 0.0006215919666448778)	(43, 0.0003729551799869267)	(44, 0.0006464556453106729)	(45, 0.000671319323976468)	(46, 0.0009696834679660094)	(47, 0.0008205013959712387)	(48, 0.0006464556453106729)	(49, 0.003033368797227004)	(50, 0.0011685928972923704)	(51, 0.0009696834679660094)	(52, 0.0006215919666448778)	(53, 0.0012431839332897555)	(54, 0.0014918207199477067)	(55, 0.0018896395786004285)	(56, 0.001566411755945092)	(57, 0.0011685928972923704)	(58, 0.0005470009306474924)	(59, 0.0002735004653237462)	(60, 0.002710140974571667)	(61, 0.0003978188586527218)	(62, 0.0006464556453106729)	(63, 0.0005470009306474924)	(64, 0.0008205013959712387)	(65, 0.000223773107992156)	(66, 0.0005470009306474924)	(67, 0.000447546215984312)	(68, 0.0008205013959712387)	(69, 0.0020885490079267893)	(70, 0.0010194108252975997)	(71, 0.0003480915013211316)	(72, 0.0003729551799869267)	(73, 0.0003978188586527218)	(74, 0.0007210466813080582)
SRR18856126_1	(1, 0.001604804392936747)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.00037184492031461214)	(6, 0.010548653265767153)	(7, 0.0020940740249296578)	(8, 0.0004305572761537614)	(9, 0.0007045482700697913)	(10, 0.0002935617791957464)	(11, 5.871235583914928e-05)	(12, 0.0004501280614334779)	(13, 0.000958968478706105)	(14, 0.0005675527731117763)	(15, 0.0007045482700697913)	(16, 0.0006654066995103586)	(17, 0.0005675527731117763)	(18, 0.0006654066995103586)	(19, 0.00011742471167829856)	(20, 0.0007436898406292243)	(21, 0.00037184492031461214)	(22, 0.0003327033497551793)	(23, 1.9570785279716427e-05)	(24, 0.00015656628223773141)	(25, 0.000136995496958015)	(26, 0.0005675527731117763)	(27, 1.9570785279716427e-05)	(28, 3.9141570559432854e-05)	(29, 5.871235583914928e-05)	(30, 0.00017613706751744783)	(31, 0.0002935617791957464)	(32, 0.0015265212518178813)	(33, 1.9570785279716427e-05)	(34, 0.00046969884671319424)	(35, 0.00023484942335659712)	(36, 1.9570785279716427e-05)	(37, 0.0002152786380768807)	(38, 0.0002935617791957464)	(39, 0.00011742471167829856)	(40, 0.0003914157055943285)	(41, 0.0004501280614334779)	(42, 0.0004892696319929107)	(43, 0.00023484942335659712)	(44, 0.0005284112025523436)	(45, 0.00046969884671319424)	(46, 0.0007632606259089407)	(47, 0.0006458359142306421)	(48, 0.0004892696319929107)	(49, 0.0026420560127617173)	(50, 0.0009981100492655378)	(51, 0.0007045482700697913)	(52, 0.0005284112025523436)	(53, 0.0008806853375872392)	(54, 0.0012525302579018513)	(55, 0.0016830875340556129)	(56, 0.0013895257548598664)	(57, 0.0009393976934263885)	(58, 0.00027399099391603)	(59, 0.00015656628223773141)	(60, 0.0023484942335659713)	(61, 0.00025442020863631357)	(62, 0.0004892696319929107)	(63, 0.00041098649087404493)	(64, 0.0006458359142306421)	(65, 0.0003327033497551793)	(66, 0.00046969884671319424)	(67, 0.0002935617791957464)	(68, 0.0006262651289509257)	(69, 0.0020940740249296578)	(70, 0.0009785392639858213)	(71, 0.00037184492031461214)	(72, 0.00017613706751744783)	(73, 0.0004501280614334779)	(74, 0.000958968478706105)
SRR18856127_1	(1, 0.0014391088432102277)	(2, 0.0)	(3, 2.5247523565091717e-05)	(4, 2.5247523565091717e-05)	(5, 0.00018935642673818784)	(6, 0.011310890557161089)	(7, 0.0018683167438167867)	(8, 0.0003408415681287381)	(9, 0.000706930659822568)	(10, 0.0003029702827811005)	(11, 2.5247523565091717e-05)	(12, 0.0004165841388240133)	(13, 0.0006943068980400221)	(14, 0.0003660890916938298)	(15, 0.0007574257069527514)	(16, 0.000605940565562201)	(17, 0.0008962870865607558)	(18, 0.0005933168037796552)	(19, 6.311880891272928e-05)	(20, 0.0006690593744749304)	(21, 0.000441831662389105)	(22, 0.0003029702827811005)	(23, 8.8366332477821e-05)	(24, 0.00020198018852073373)	(25, 8.8366332477821e-05)	(26, 0.0005049504713018343)	(27, 8.8366332477821e-05)	(28, 6.311880891272928e-05)	(29, 0.00011361385604291271)	(30, 0.00015148514139055026)	(31, 0.000353465329911284)	(32, 0.001426485081427682)	(33, 1.2623761782545858e-05)	(34, 0.0008205445158654806)	(35, 0.0005933168037796552)	(36, 0.00011361385604291271)	(37, 0.0003029702827811005)	(38, 0.0003660890916938298)	(39, 0.000176732664955642)	(40, 0.000265098997433463)	(41, 0.00040396037704146747)	(42, 0.0003660890916938298)	(43, 0.0002524752356509171)	(44, 0.0004292079006065591)	(45, 0.00046707918595419667)	(46, 0.000618564327344747)	(47, 0.0005049504713018343)	(48, 0.00039133661525892155)	(49, 0.0025752474036393547)	(50, 0.0007826732305178431)	(51, 0.0006564356126923846)	(52, 0.0005428217566494719)	(53, 0.0006816831362574762)	(54, 0.001047772227951306)	(55, 0.0016537127935135072)	(56, 0.0012497524164720398)	(57, 0.0007448019451702056)	(58, 0.0003660890916938298)	(59, 0.00027772275921600885)	(60, 0.002537376118291717)	(61, 0.0002524752356509171)	(62, 0.0004165841388240133)	(63, 0.0005049504713018343)	(64, 0.00088366332477821)	(65, 0.00027772275921600885)	(66, 0.000605940565562201)	(67, 0.00045445542417165086)	(68, 0.0007700494687352973)	(69, 0.001931435552729516)	(70, 0.000972029657256031)	(71, 0.0003282178063461923)	(72, 0.0002524752356509171)	(73, 0.0003408415681287381)	(74, 0.000795296992300389)
SRR18856128_1	(1, 0.0013348711896975912)	(2, 1.5891323686876087e-05)	(3, 0.0)	(4, 0.0)	(5, 0.0002383698553031413)	(6, 0.010535947604398846)	(7, 0.002002306784546387)	(8, 0.0004131744158587782)	(9, 0.0007151095659094239)	(10, 0.0003496091211112739)	(11, 4.767397106062826e-05)	(12, 0.0005403050053537869)	(13, 0.0007151095659094239)	(14, 0.0004767397106062826)	(15, 0.0007786748606569284)	(16, 0.0009534794212125652)	(17, 0.0010488273633338218)	(18, 0.0006038703001012913)	(19, 6.356529474750435e-05)	(20, 0.0009693707448994413)	(21, 0.00042906573954565433)	(22, 0.00030193515005064566)	(23, 7.945661843438044e-05)	(24, 0.00015891323686876088)	(25, 0.0001271305894950087)	(26, 0.00038139176848502607)	(27, 9.534794212125652e-05)	(28, 4.767397106062826e-05)	(29, 0.00017480456055563696)	(30, 0.00014302191318188478)	(31, 0.00038139176848502607)	(32, 0.001303088542323839)	(33, 0.0)	(34, 0.0006197616237881674)	(35, 0.0003972830921719022)	(36, 6.356529474750435e-05)	(37, 0.00046084838691940654)	(38, 0.0004926310342931587)	(39, 0.0002383698553031413)	(40, 0.0002383698553031413)	(41, 0.0004131744158587782)	(42, 0.00038139176848502607)	(43, 0.00027015250267689345)	(44, 0.00046084838691940654)	(45, 0.0004767397106062826)	(46, 0.0006197616237881674)	(47, 0.0005244136816669109)	(48, 0.00046084838691940654)	(49, 0.0024790464951526697)	(50, 0.0008422401554044326)	(51, 0.0007151095659094239)	(52, 0.0006038703001012913)	(53, 0.0006674355948487956)	(54, 0.0010329360396469456)	(55, 0.0013189798660107153)	(56, 0.0011123926580813262)	(57, 0.0007627835369700521)	(58, 0.00038139176848502607)	(59, 0.00031782647373752176)	(60, 0.0022724592872232804)	(61, 0.00038139176848502607)	(62, 0.0003972830921719022)	(63, 0.0005244136816669109)	(64, 0.000905805450151937)	(65, 0.00027015250267689345)	(66, 0.0004131744158587782)	(67, 0.0003972830921719022)	(68, 0.0006674355948487956)	(69, 0.0019546328134857583)	(70, 0.0010011533922731936)	(71, 0.00028604382636376955)	(72, 0.00022247853161626524)	(73, 0.00031782647373752176)	(74, 0.0007310008895963)
